pair	upper_genome	lower_genome	upper_chr	upper_start	upper_end	upper_len	lower_chr	lower_start	lower_end	lower_len	strand	aln_len	identity	mapq	sv_type	sv_confidence	sv_description
0	seal	walrus	chr4	77308815	77322198	194885503	HiC_scaffold_4	117398644	117412557	195332734	-	14280	0.87983	60	SYN		
0	seal	walrus	chr10	35261406	35275601	139808248	HiC_scaffold_10	36537654	36551833	146617287	+	14279	0.95665	60	SYN		
0	seal	walrus	chr8	56061608	56075815	149036999	HiC_scaffold_8	95169737	95183723	164568501	-	14278	0.94747	60	SYN		
0	seal	walrus	chr4	148899460	148913199	194885503	HiC_scaffold_4	46793179	46807231	195332734	-	14278	0.91715	60	SYN		
0	seal	walrus	chr5	124840636	124854825	189809382	HiC_scaffold_5	129124318	129137927	194900523	+	14277	0.91875	60	SYN		
0	seal	walrus	chr2	38031615	38045839	212544305	HiC_scaffold_1	38420779	38434269	255833283	+	14276	0.91797	60	SYN		
0	seal	walrus	chr6	72657562	72669167	183866734	HiC_scaffold_7	91214381	91228573	164900479	-	14276	0.78292	60	SYN		
0	seal	walrus	chr3	83549786	83563908	205388059	HiC_scaffold_2	158297905	158312058	241959550	-	14275	0.94837	60	SYN		
0	seal	walrus	chr1	61201467	61215645	217707538	HiC_scaffold_3	161804655	161818426	229927018	-	14275	0.93142	60	SYN		
0	seal	walrus	chr8	52776711	52790909	149036999	HiC_scaffold_8	98586646	98600506	164568501	-	14275	0.93114	60	SYN		
0	seal	walrus	chr8	49731460	49745404	149036999	HiC_scaffold_8	101661976	101675466	164568501	-	14275	0.89324	60	SYN		
0	seal	walrus	chr3	174705279	174718018	205388059	HiC_scaffold_2	50522052	50536231	241959550	-	14275	0.85975	60	SYN		
0	seal	walrus	chr13	74092163	74106385	107648809	HiC_scaffold_13	34535524	34548649	124104227	-	14274	0.89204	60	SYN		
0	seal	walrus	chr7	50855543	50869758	157322065	HiC_scaffold_1	202992428	203006264	255833283	-	14273	0.93617	60	FUSION	1.0	FUSION: chr7 switches HiC_scaffold_1→HiC_scaffold_12 at 91,723,754; support=260+272 blocks, aln_sum=10,159,583bp, partner_ratio=1.000
0	seal	walrus	chr11_X	117255189	117269409	136838675	HiC_scaffold_11	20775438	20788834	133231135	-	14273	0.90556	60	SYN		
0	seal	walrus	chr9	77917710	77931921	148077548	HiC_scaffold_9	91813271	91827100	162726345	+	14272	0.93232	60	SYN		
0	seal	walrus	chr4	37288735	37302750	194885503	HiC_scaffold_4	157555074	157569043	195332734	-	14272	0.92930	60	SYN		
0	seal	walrus	chr4	37563478	37577513	194885503	HiC_scaffold_4	157282342	157296278	195332734	-	14272	0.92825	60	SYN		
0	seal	walrus	chr6	21099121	21113137	183866734	HiC_scaffold_7	143562915	143577104	164900479	-	14271	0.94899	60	SYN		
0	seal	walrus	chr2	45305470	45319462	212544305	HiC_scaffold_1	45690636	45704865	255833283	+	14271	0.94478	60	SYN		
0	seal	walrus	chr3	5756767	5770954	205388059	HiC_scaffold_2	236051402	236065561	241959550	-	14270	0.95298	60	SYN		
0	seal	walrus	chr2	26628259	26642188	212544305	HiC_scaffold_1	26939060	26953234	255833283	+	14270	0.93588	60	INS	0.7301	INS: chr2→HiC_scaffold_1, gap size 1,100,349bp at 26,642,188
0	seal	walrus	chr2	77162687	77176690	212544305	HiC_scaffold_1	77708845	77722712	255833283	+	14270	0.92579	60	SYN		
0	seal	walrus	chr8	72426179	72440019	149036999	HiC_scaffold_8	78589110	78603224	164568501	-	14269	0.93055	60	SYN		
0	seal	walrus	chr2	176655162	176669341	212544305	HiC_scaffold_6	132290904	132304155	169845636	+	14269	0.89684	60	SYN		
0	seal	walrus	chr12	52835258	52849438	112221121	HiC_scaffold_14	54741284	54754437	116415308	+	14269	0.88864	60	SYN		
0	seal	walrus	chr2	50928011	50940090	212544305	HiC_scaffold_1	51377282	51391512	255833283	+	14269	0.81786	60	SYN		
0	seal	walrus	chr10	71829645	71843846	139808248	HiC_scaffold_10	73472602	73486729	146617287	+	14268	0.94961	60	SYN		
0	seal	walrus	chr16	23248022	23262015	62635423	HiC_scaffold_16	48092343	48106475	70609125	-	14268	0.94099	60	SYN		
0	seal	walrus	chr14	33413733	33427594	94996587	HiC_scaffold_15	34324614	34338816	101842037	+	14268	0.94036	60	SYN		
0	seal	walrus	chr10	13660271	13673853	139808248	HiC_scaffold_10	14379796	14393985	146617287	+	14268	0.91155	60	SYN		
0	seal	walrus	chr2	82429906	82444112	212544305	HiC_scaffold_1	82977677	82991809	255833283	+	14267	0.95900	60	SYN		
0	seal	walrus	chr12	46784850	46798707	112221121	HiC_scaffold_14	47876982	47890932	116415308	+	14267	0.92374	60	SYN		
0	seal	walrus	chr8	61541447	61554668	149036999	HiC_scaffold_8	89634758	89648902	164568501	-	14267	0.89199	60	SYN		
0	seal	walrus	chr13	53729825	53743926	107648809	HiC_scaffold_13	54987347	55001487	124104227	-	14266	0.95247	60	SYN		
0	seal	walrus	chr12	41221172	41235197	112221121	HiC_scaffold_14	42372862	42386691	116415308	+	14265	0.92962	60	INS	0.7093	INS: chr12→HiC_scaffold_14, gap size 1,030,862bp at 40,201,008
0	seal	walrus	chr2	117656615	117669718	212544305	HiC_scaffold_1	118525987	118539896	255833283	+	14265	0.86793	60	SYN		
0	seal	walrus	chr4	88195402	88209252	194885503	HiC_scaffold_4	107957857	107971825	195332734	-	14264	0.92162	60	SYN		
0	seal	walrus	chr5	47708274	47721088	189809382	HiC_scaffold_5	48474198	48488415	194900523	+	14264	0.86862	60	SYN		
0	seal	walrus	chr13	39314941	39327350	107648809	HiC_scaffold_13	69615167	69629354	124104227	-	14264	0.83883	60	SYN		
0	seal	walrus	chr10	62487690	62501830	139808248	HiC_scaffold_10	64095373	64109593	146617287	+	14263	0.96284	60	SYN		
0	seal	walrus	chr1	67043220	67057440	217707538	HiC_scaffold_3	156007963	156022157	229927018	-	14263	0.95331	60	SYN		
0	seal	walrus	chr5	61355355	61369549	189809382	HiC_scaffold_5	62375972	62389939	194900523	+	14263	0.94405	60	SYN		
0	seal	walrus	chr4	158798206	158812183	194885503	HiC_scaffold_4	36849666	36863831	195332734	-	14263	0.94335	60	SYN		
0	seal	walrus	chr1	126301519	126315638	217707538	HiC_scaffold_3	96266335	96280093	229927018	-	14263	0.93052	60	SYN		
0	seal	walrus	chr13	62657481	62671631	107648809	HiC_scaffold_13	46054633	46068853	124104227	-	14262	0.95814	60	INS	0.8215	INS: chr13→HiC_scaffold_13, gap size 1,404,893bp at 61,262,733
0	seal	walrus	chr1	60736387	60750343	217707538	HiC_scaffold_3	162257663	162271816	229927018	-	14262	0.94293	60	SYN		
0	seal	walrus	chr12	56314464	56328670	112221121	HiC_scaffold_14	58210983	58225169	116415308	+	14261	0.96241	60	SYN		
0	seal	walrus	chr8	39586449	39600628	149036999	HiC_scaffold_8	111950396	111964520	164568501	-	14261	0.95688	60	SYN		
0	seal	walrus	chr1	58595035	58607261	217707538	HiC_scaffold_3	164420485	164434663	229927018	-	14260	0.82798	60	SYN		
0	seal	walrus	chr15	9523071	9537198	94578441	HiC_scaffold_6	12733238	12747378	169845636	+	14259	0.95505	60	SYN		
0	seal	walrus	chr3	184001344	184015488	205388059	HiC_scaffold_2	41338018	41351716	241959550	-	14259	0.92671	60	SYN		
0	seal	walrus	chr5	26029648	26043840	189809382	HiC_scaffold_5	26463606	26477745	194900523	+	14258	0.95273	60	SYN		
0	seal	walrus	chr5	46804656	46818326	189809382	HiC_scaffold_5	47553409	47567562	194900523	+	14258	0.91871	60	SYN		
0	seal	walrus	chr11_X	90240614	90252397	136838675	HiC_scaffold_11	48737220	48749186	133231135	+	14258	0.64694	60	SYN		
0	seal	walrus	chr6	40514501	40528680	183866734	HiC_scaffold_7	124075564	124089461	164900479	-	14256	0.94115	60	SYN		
0	seal	walrus	chr9	119804153	119818339	148077548	HiC_scaffold_9	134122755	134136669	162726345	+	14255	0.95019	60	SYN		
0	seal	walrus	chr7	27315373	27329341	157322065	HiC_scaffold_1	227450635	227464311	255833283	-	14255	0.91259	60	FUSION	1.0	FUSION: chr7 switches HiC_scaffold_1→HiC_scaffold_12 at 91,723,754; support=260+272 blocks, aln_sum=10,159,583bp, partner_ratio=1.000
0	seal	walrus	chr7	33881644	33895081	157322065	HiC_scaffold_1	220805401	220819326	255833283	-	14255	0.89646	60	FUSION	1.0	FUSION: chr7 switches HiC_scaffold_1→HiC_scaffold_12 at 91,723,754; support=260+272 blocks, aln_sum=10,159,583bp, partner_ratio=1.000
0	seal	walrus	chr5	152527233	152541196	189809382	HiC_scaffold_5	156885618	156899646	194900523	+	14254	0.93258	60	DEL	0.7858	DEL: chr5→HiC_scaffold_5, gap size 1,285,911bp at 152,541,196
0	seal	walrus	chr6	89000297	89014296	183866734	HiC_scaffold_7	74274120	74287983	164900479	-	14254	0.92388	60	SYN		
0	seal	walrus	chr16	32017776	32031963	62635423	HiC_scaffold_16	39126204	39140133	70609125	-	14253	0.94240	60	SYN		
0	seal	walrus	chr2	49194486	49208637	212544305	HiC_scaffold_1	49623565	49637727	255833283	+	14252	0.96218	60	SYN		
0	seal	walrus	chr3	138425699	138439301	205388059	HiC_scaffold_2	103309196	103323343	241959550	-	14252	0.91552	60	SYN		
0	seal	walrus	chr2	106660522	106672744	212544305	HiC_scaffold_1	107371290	107385446	255833283	+	14251	0.82085	60	SYN		
0	seal	walrus	chr15	16392652	16406865	94578441	HiC_scaffold_6	19896277	19906692	169845636	+	14251	0.70381	60	SYN		
0	seal	walrus	chr5	131412929	131427087	189809382	HiC_scaffold_5	135717918	135727623	194900523	+	14251	0.65245	60	SYN		
0	seal	walrus	chr5	123316275	123330446	189809382	HiC_scaffold_5	127577443	127591376	194900523	+	14250	0.93579	60	SYN		
0	seal	walrus	chr8	103319522	103333672	149036999	HiC_scaffold_8	46997247	47010717	164568501	-	14250	0.91200	60	SYN		
0	seal	walrus	chr7	77105204	77118878	157322065	HiC_scaffold_1	170907788	170921852	255833283	-	14249	0.91803	60	FUSION	1.0	FUSION: chr7 switches HiC_scaffold_1→HiC_scaffold_12 at 91,723,754; support=260+272 blocks, aln_sum=10,159,583bp, partner_ratio=1.000
0	seal	walrus	chr1	96221925	96234574	217707538	HiC_scaffold_3	126577754	126591892	229927018	-	14249	0.85262	60	SYN		
0	seal	walrus	chr13	12639187	12653308	107648809	HiC_scaffold_13	98876982	98891175	124104227	-	14248	0.95691	60	SYN		
0	seal	walrus	chr8	105826774	105840734	149036999	HiC_scaffold_8	44409132	44423302	164568501	-	14248	0.93999	60	SYN		
0	seal	walrus	chr8	29424421	29438566	149036999	HiC_scaffold_8	129872604	129886773	164568501	+	14247	0.95367	60	INV	1.0	INV: chr8→HiC_scaffold_8, 35 blocks, coord_span=13,639,115bp, strand=+
0	seal	walrus	chr12	104658205	104672119	112221121	HiC_scaffold_14	108161126	108175221	116415308	+	14247	0.94125	60	SYN		
0	seal	walrus	chr3	143727006	143740509	205388059	HiC_scaffold_2	97915587	97929576	241959550	-	14247	0.89345	60	SYN		
0	seal	walrus	chr1	196978829	196992971	217707538	HiC_scaffold_3	23012850	23026969	229927018	-	14246	0.95107	60	SYN		
0	seal	walrus	chr4	177676406	177690243	194885503	HiC_scaffold_4	17917779	17931965	195332734	-	14246	0.93907	60	SYN		
0	seal	walrus	chr8	103721688	103735829	149036999	HiC_scaffold_8	46556152	46569445	164568501	-	14246	0.89744	60	SYN		
0	seal	walrus	chr4	13334851	13348802	194885503	HiC_scaffold_4	181749318	181763489	195332734	-	14245	0.94230	60	SYN		
0	seal	walrus	chr5	133910857	133925061	189809382	HiC_scaffold_5	138237387	138251521	194900523	+	14243	0.96019	60	SYN		
0	seal	walrus	chr8	105013076	105026960	149036999	HiC_scaffold_8	45247002	45260871	164568501	-	14243	0.92193	60	SYN		
0	seal	walrus	chr2	127424508	127438632	212544305	HiC_scaffold_1	128447343	128461434	255833283	+	14242	0.95485	60	SYN		
0	seal	walrus	chr1	125129271	125143223	217707538	HiC_scaffold_3	97409745	97423837	229927018	-	14242	0.93709	60	SYN		
0	seal	walrus	chr4	151736528	151750480	194885503	HiC_scaffold_4	43951993	43965924	195332734	-	14242	0.92698	60	SYN		
0	seal	walrus	chr1	27360324	27374494	217707538	HiC_scaffold_3	195910946	195925088	229927018	-	14241	0.95639	60	SYN		
0	seal	walrus	chr12	36545527	36559731	112221121	HiC_scaffold_14	37621304	37635383	116415308	+	14241	0.95113	60	SYN		
0	seal	walrus	chr11_X	45076186	45090373	136838675	HiC_scaffold_11	112156756	112170658	133231135	+	14241	0.93933	60	INV	1.0	INV: chr11_X→HiC_scaffold_11, 295 blocks, coord_span=47,338,556bp, strand=+
0	seal	walrus	chr2	25803974	25817536	212544305	HiC_scaffold_1	26104696	26118844	255833283	+	14241	0.91475	60	SYN		
0	seal	walrus	chr9	25027612	25041563	148077548	HiC_scaffold_9	36905186	36919306	162726345	+	14240	0.94487	60	SYN		
0	seal	walrus	chr12	53633790	53647963	112221121	HiC_scaffold_14	55522352	55536316	116415308	+	14240	0.94452	60	SYN		
0	seal	walrus	chr8	98826058	98840216	149036999	HiC_scaffold_11	6419344	6433401	133231135	+	14239	0.94269	60	INS	0.7501	INS: chr8→HiC_scaffold_11, gap size 1,167,101bp at 98,840,558
0	seal	walrus	chr7	77521053	77534248	157322065	HiC_scaffold_1	170492383	170506568	255833283	-	14239	0.89255	60	FUSION	1.0	FUSION: chr7 switches HiC_scaffold_1→HiC_scaffold_12 at 91,723,754; support=260+272 blocks, aln_sum=10,159,583bp, partner_ratio=1.000
0	seal	walrus	chr5	173234078	173247348	189809382	HiC_scaffold_5	177872953	177887097	194900523	+	14239	0.89016	60	SYN		
0	seal	walrus	chr9	82814398	82827464	148077548	HiC_scaffold_9	96728988	96743129	162726345	+	14239	0.88222	60	INS	0.732	INS: chr9→HiC_scaffold_9, gap size 1,106,716bp at 82,827,464
0	seal	walrus	chr7	61123135	61137308	157322065	HiC_scaffold_1	192665666	192679228	255833283	-	14238	0.91797	60	FUSION	1.0	FUSION: chr7 switches HiC_scaffold_1→HiC_scaffold_12 at 91,723,754; support=260+272 blocks, aln_sum=10,159,583bp, partner_ratio=1.000
0	seal	walrus	chr14	60793533	60807665	94996587	HiC_scaffold_15	60139938	60153475	101842037	+	14238	0.90799	60	SYN		
0	seal	walrus	chr8	106673934	106688087	149036999	HiC_scaffold_8	43529119	43543211	164568501	-	14236	0.96460	60	SYN		
0	seal	walrus	chr12	34269225	34281205	112221121	HiC_scaffold_14	35251438	35265590	116415308	+	14236	0.80872	60	SYN		
0	seal	walrus	chr11_X	100206530	100220694	136838675	HiC_scaffold_11	38185153	38199332	133231135	-	14235	0.96656	60	SYN		
0	seal	walrus	chr13	57759616	57773541	107648809	HiC_scaffold_13	50958620	50972780	124104227	-	14235	0.94598	60	SYN		
0	seal	walrus	chr4	103837632	103851776	194885503	HiC_scaffold_4	92078924	92092854	195332734	-	14235	0.94008	60	SYN		
0	seal	walrus	chr7	117218176	117231818	157322065	HiC_scaffold_12	40754488	40768632	126030552	-	14235	0.91858	60	FUSION	1.0	FUSION: chr7 switches HiC_scaffold_1→HiC_scaffold_12 at 91,723,754; support=260+272 blocks, aln_sum=10,159,583bp, partner_ratio=1.000
0	seal	walrus	chr8	106768110	106782029	149036999	HiC_scaffold_8	43435276	43448979	164568501	-	14235	0.91345	60	SYN		
0	seal	walrus	chr14	86617347	86631306	94996587	HiC_scaffold_15	90973047	90987188	101842037	+	14234	0.94759	60	INS	0.8226	INS: chr14→HiC_scaffold_15, gap size 1,408,593bp at 86,631,306
0	seal	walrus	chr11_X	35188431	35202520	136838675	HiC_scaffold_11	102126425	102140330	133231135	+	14234	0.93761	60	INV	1.0	INV: chr11_X→HiC_scaffold_11, 295 blocks, coord_span=47,338,556bp, strand=+
0	seal	walrus	chr10	70720896	70735023	139808248	HiC_scaffold_10	72347038	72360055	146617287	+	14234	0.88169	60	SYN		
0	seal	walrus	chr4	49743836	49757976	194885503	HiC_scaffold_4	145096753	145110879	195332734	-	14233	0.95581	60	SYN		
0	seal	walrus	chr2	98170639	98184777	212544305	HiC_scaffold_1	98864230	98878195	255833283	+	14233	0.94562	60	SYN		
0	seal	walrus	chr5	81484240	81498007	189809382	HiC_scaffold_5	82737618	82751752	194900523	+	14233	0.93332	60	SYN		
0	seal	walrus	chr8	21932634	21946786	149036999	HiC_scaffold_8	121769542	121783380	164568501	+	14233	0.93185	60	INV	1.0	INV: chr8→HiC_scaffold_8, 35 blocks, coord_span=13,639,115bp, strand=+
0	seal	walrus	chr11_X	127279795	127293719	136838675	HiC_scaffold_11	10688950	10702788	133231135	-	14232	0.91962	60	SYN		
0	seal	walrus	chr1	23564128	23578248	217707538	HiC_scaffold_3	199726836	199740967	229927018	-	14231	0.94969	60	SYN		
0	seal	walrus	chr8	118256087	118270016	149036999	HiC_scaffold_8	31442974	31457152	164568501	-	14231	0.94280	60	SYN		
0	seal	walrus	chr10	73790193	73803946	139808248	HiC_scaffold_10	75433634	75447775	146617287	+	14231	0.93746	60	SYN		
0	seal	walrus	chr1	64288224	64301746	217707538	HiC_scaffold_3	158720155	158734174	229927018	-	14231	0.90647	60	SYN		
0	seal	walrus	chr10	81002525	81016693	139808248	HiC_scaffold_10	87860341	87874469	146617287	-	14230	0.96690	60	INV	1.0	INV: chr10→HiC_scaffold_10, 35 blocks, coord_span=9,275,672bp, strand=-
0	seal	walrus	chr11_X	40802519	40816663	136838675	HiC_scaffold_11	107806790	107820831	133231135	+	14230	0.95755	60	INV	1.0	INV: chr11_X→HiC_scaffold_11, 295 blocks, coord_span=47,338,556bp, strand=+
0	seal	walrus	chr10	73864377	73878473	139808248	HiC_scaffold_10	75508232	75521787	146617287	+	14230	0.91722	60	SYN		
0	seal	walrus	chr8	144607944	144621045	149036999	HiC_scaffold_8	4953717	4967703	164568501	-	14230	0.87182	60	SYN		
0	seal	walrus	chr7	20883926	20897651	157322065	HiC_scaffold_1	234307813	234321988	255833283	-	14229	0.92951	60	FUSION	1.0	FUSION: chr7 switches HiC_scaffold_1→HiC_scaffold_12 at 91,723,754; support=260+272 blocks, aln_sum=10,159,583bp, partner_ratio=1.000
0	seal	walrus	chr9	134071520	134085240	148077548	HiC_scaffold_9	148551389	148565471	162726345	+	14229	0.92340	60	SYN		
0	seal	walrus	chr9	86195660	86209780	148077548	HiC_scaffold_9	100126048	100137504	162726345	+	14229	0.77771	60	SYN		
0	seal	walrus	chr1	29577054	29591214	217707538	HiC_scaffold_3	193655183	193669312	229927018	-	14228	0.96036	60	SYN		
0	seal	walrus	chr6	30617841	30631916	183866734	HiC_scaffold_7	133984581	133998295	164900479	-	14228	0.92487	60	SYN		
0	seal	walrus	chr11_X	115640532	115654469	136838675	HiC_scaffold_11	22407455	22421373	133231135	-	14227	0.92683	60	SYN		
0	seal	walrus	chr8	35964172	35977590	149036999	HiC_scaffold_8	115551257	115565323	164568501	-	14227	0.90715	60	SYN		
0	seal	walrus	chr5	175796467	175810635	189809382	HiC_scaffold_5	180481144	180493979	194900523	+	14227	0.87116	60	SYN		
0	seal	walrus	chr2	53633069	53646374	212544305	HiC_scaffold_1	54153179	54167302	255833283	+	14226	0.90131	60	SYN		
0	seal	walrus	chr15	10059116	10073057	94578441	HiC_scaffold_6	13268309	13282393	169845636	+	14225	0.94657	60	SYN		
0	seal	walrus	chr10	44586587	44600558	139808248	HiC_scaffold_10	46059928	46074033	146617287	+	14224	0.94383	60	SYN		
0	seal	walrus	chr5	72255450	72269510	189809382	HiC_scaffold_5	73372054	73385924	194900523	+	14224	0.93314	60	SYN		
0	seal	walrus	chr13	22222851	22237003	107648809	HiC_scaffold_13	86610896	86624578	124104227	-	14224	0.93314	60	SYN		
0	seal	walrus	chr9	125329000	125343182	148077548	HiC_scaffold_9	139747358	139761002	162726345	+	14224	0.92639	60	SYN		
0	seal	walrus	chr1	160530101	160543827	217707538	HiC_scaffold_3	59774853	59788734	229927018	-	14224	0.91008	60	SYN		
0	seal	walrus	chr2	180924918	180938808	212544305	HiC_scaffold_6	136562384	136576584	169845636	+	14223	0.94347	60	SYN		
0	seal	walrus	chr6	29445802	29459869	183866734	HiC_scaffold_7	135163905	135177847	164900479	-	14222	0.94530	60	SYN		
0	seal	walrus	chr16	45003865	45017586	62635423	HiC_scaffold_16	18887358	18900936	70609125	-	14222	0.89221	60	INS	0.884	INS: chr16→HiC_scaffold_16, gap size 1,613,484bp at 45,017,586
0	seal	walrus	chr4	125130016	125144107	194885503	HiC_scaffold_4	70525247	70539374	195332734	-	14221	0.95106	60	SYN		
0	seal	walrus	chr11_X	77217268	77231340	136838675	HiC_scaffold_11	61400589	61414465	133231135	-	14221	0.93678	60	SYN		
0	seal	walrus	chr7	122160411	122174314	157322065	HiC_scaffold_12	35768135	35782215	126030552	-	14221	0.93242	60	FUSION	1.0	FUSION: chr7 switches HiC_scaffold_1→HiC_scaffold_12 at 91,723,754; support=260+272 blocks, aln_sum=10,159,583bp, partner_ratio=1.000
0	seal	walrus	chr9	97825553	97839650	148077548	HiC_scaffold_9	111812749	111826047	162726345	+	14221	0.90092	60	SYN		
0	seal	walrus	chr10	66552289	66566442	139808248	HiC_scaffold_10	68225906	68237880	146617287	+	14221	0.80683	60	SYN		
0	seal	walrus	chr13	31823269	31837367	107648809	HiC_scaffold_13	77029309	77043473	124104227	-	14220	0.95267	60	SYN		
0	seal	walrus	chr5	100989873	101004045	189809382	HiC_scaffold_5	105869336	105883073	194900523	+	14220	0.93333	60	SYN		
0	seal	walrus	chr3	34993036	35007166	205388059	HiC_scaffold_2	206896936	206909255	241959550	-	14220	0.83052	60	SYN		
0	seal	walrus	chr14	33881336	33895473	94996587	HiC_scaffold_15	34789282	34803441	101842037	+	14219	0.95886	60	SYN		
0	seal	walrus	chr3	176089006	176102876	205388059	HiC_scaffold_2	49182593	49196699	241959550	-	14219	0.93516	60	SYN		
0	seal	walrus	chr11_X	9117261	9131008	136838675	HiC_scaffold_11	76898840	76912979	133231135	-	14219	0.93389	60	SYN		
0	seal	walrus	chr1	167335640	167349785	217707538	HiC_scaffold_3	52930031	52943508	229927018	-	14219	0.91420	60	SYN		
0	seal	walrus	chr1	161949629	161963575	217707538	HiC_scaffold_3	58348784	58362704	229927018	-	14218	0.93072	60	SYN		
0	seal	walrus	chr16	55637977	55650835	62635423	HiC_scaffold_16	7598210	7612387	70609125	-	14218	0.86897	60	INS	0.749	INS: chr16→HiC_scaffold_16, gap size 1,163,361bp at 55,650,835
0	seal	walrus	chr9	143289307	143303422	148077548	HiC_scaffold_9	157894493	157908066	162726345	+	14217	0.91475	60	DEL	0.7298	DEL: chr9→HiC_scaffold_9, gap size 1,099,326bp at 142,189,981
0	seal	walrus	chr3	31935483	31949423	205388059	HiC_scaffold_2	209964852	209979002	241959550	-	14216	0.94450	60	DEL	0.741	DEL: chr3→HiC_scaffold_2, gap size 1,136,605bp at 30,798,878
0	seal	walrus	chr3	19488421	19502582	205388059	HiC_scaffold_2	222241971	222255865	241959550	-	14216	0.93852	60	SYN		
0	seal	walrus	chr1	66059607	66073740	217707538	HiC_scaffold_3	156968158	156982205	229927018	-	14214	0.95469	60	SYN		
0	seal	walrus	chr3	133247485	133261579	205388059	HiC_scaffold_2	108548413	108562570	241959550	-	14214	0.95441	60	SYN		
0	seal	walrus	chr1	191819356	191833186	217707538	HiC_scaffold_3	28242839	28256862	229927018	-	14214	0.93380	60	SYN		
0	seal	walrus	chr5	119441011	119455021	189809382	HiC_scaffold_5	123679561	123693419	194900523	+	14214	0.92965	60	SYN		
0	seal	walrus	chr12	63316555	63330685	112221121	HiC_scaffold_14	65251573	65265621	116415308	+	14212	0.95215	60	SYN		
0	seal	walrus	chr4	108560773	108574713	194885503	HiC_scaffold_4	87208245	87222356	195332734	-	14212	0.94125	60	SYN		
0	seal	walrus	chr1	129188209	129202139	217707538	HiC_scaffold_3	93277035	93291145	229927018	-	14212	0.93935	60	SYN		
0	seal	walrus	chr1	113292621	113305948	217707538	HiC_scaffold_3	109327537	109341612	229927018	-	14211	0.90064	60	SYN		
0	seal	walrus	chr10	11145848	11159997	139808248	HiC_scaffold_10	11695690	11709829	146617287	+	14210	0.95552	60	INS	0.7954	INS: chr10→HiC_scaffold_10, gap size 1,317,925bp at 11,159,997
0	seal	walrus	chr6	54431674	54445771	183866734	HiC_scaffold_7	109978639	109992561	164900479	-	14210	0.94412	60	SYN		
0	seal	walrus	chr6	40810376	40824503	183866734	HiC_scaffold_7	123779171	123793072	164900479	-	14209	0.94243	60	SYN		
0	seal	walrus	chr8	104841240	104855392	149036999	HiC_scaffold_8	45419873	45433850	164568501	-	14208	0.94630	60	SYN		
0	seal	walrus	chr2	202213420	202227281	212544305	HiC_scaffold_6	159196734	159210854	169845636	+	14208	0.93609	60	SYN		
0	seal	walrus	chr4	19145923	19159686	194885503	HiC_scaffold_4	175955944	175970093	195332734	-	14208	0.92652	60	SYN		
0	seal	walrus	chr9	69586559	69599495	148077548	HiC_scaffold_9	83476236	83490338	162726345	+	14208	0.87803	60	SYN		
0	seal	walrus	chr1	65002573	65016689	217707538	HiC_scaffold_3	157998634	158012740	229927018	-	14207	0.95164	60	SYN		
0	seal	walrus	chr11_X	35485450	35499572	136838675	HiC_scaffold_11	102414352	102427905	133231135	+	14207	0.91912	60	INV	1.0	INV: chr11_X→HiC_scaffold_11, 295 blocks, coord_span=47,338,556bp, strand=+
0	seal	walrus	chr11_X	84720969	84735088	136838675	HiC_scaffold_11	54077749	54091592	133231135	-	14206	0.94214	60	SYN		
0	seal	walrus	chr4	87925506	87939383	194885503	HiC_scaffold_4	108249093	108263188	195332734	-	14206	0.93362	60	SYN		
0	seal	walrus	chr1	137674943	137689087	217707538	HiC_scaffold_3	84719263	84732547	229927018	-	14206	0.90286	60	SYN		
0	seal	walrus	chr2	53243154	53256556	212544305	HiC_scaffold_1	53749862	53763739	255833283	+	14206	0.89117	60	SYN		
0	seal	walrus	chr5	28267083	28281199	189809382	HiC_scaffold_5	28700686	28713876	194900523	+	14206	0.88934	60	SYN		
0	seal	walrus	chr3	82255716	82269861	205388059	HiC_scaffold_2	159623329	159637423	241959550	-	14205	0.95607	60	SYN		
0	seal	walrus	chr15	71926849	71940691	94578441	HiC_scaffold_6	84107118	84121201	169845636	+	14205	0.93221	60	SYN		
0	seal	walrus	chr1	133470434	133484542	217707538	HiC_scaffold_3	88989089	89003226	229927018	-	14204	0.95853	60	SYN		
0	seal	walrus	chr1	163816269	163830431	217707538	HiC_scaffold_3	56482939	56496633	229927018	-	14203	0.93220	60	INS	0.8425	INS: chr1→HiC_scaffold_3, gap size 1,474,835bp at 163,830,431
0	seal	walrus	chr15	9092098	9106015	94578441	HiC_scaffold_6	12297306	12311213	169845636	+	14203	0.92804	60	SYN		
0	seal	walrus	chr7	27828981	27843105	157322065	HiC_scaffold_1	226938110	226952246	255833283	-	14201	0.95712	60	FUSION	1.0	FUSION: chr7 switches HiC_scaffold_1→HiC_scaffold_12 at 91,723,754; support=260+272 blocks, aln_sum=10,159,583bp, partner_ratio=1.000
0	seal	walrus	chr5	98737922	98752041	189809382	HiC_scaffold_5	100155456	100169360	194900523	+	14201	0.94134	60	SYN		
0	seal	walrus	chr2	91222913	91237032	212544305	HiC_scaffold_1	91794451	91808565	255833283	+	14200	0.95803	60	SYN		
0	seal	walrus	chr3	101223719	101237855	205388059	HiC_scaffold_2	140735401	140748986	241959550	-	14200	0.92577	60	SYN		
0	seal	walrus	chr2	36961446	36974544	212544305	HiC_scaffold_1	37336194	37350325	255833283	+	14200	0.89085	60	SYN		
0	seal	walrus	chr4	110659146	110673317	194885503	HiC_scaffold_4	85077866	85091940	195332734	-	14199	0.96366	60	SYN		
